timestamp,client_ip,client_tcp_src,backend_ip,backend_port_no,policy,pred_latency,tx_rate_bps,rx_rate_bps,drop_delta,active_flows_assigned,backend_index,total_tx_rate_bps,total_rx_rate_bps,total_active_flows,tx_share,rx_share,active_flow_share,tx_imbalance_bps,rx_imbalance_bps,flow_imbalance
1777932897.3512528,10.0.0.1,54704,10.0.0.4,4,ml_pred,4.702754638968169,15.325690304536263,45.8784024951925,0.0,8,4,27.705928391238412,46.313455634719794,10,0.5531556311025039,0.9906063338706873,0.8,6.090380840790125,30.440583950285905,4.666666666666666
1777932897.4713147,10.0.0.1,54706,10.0.0.4,4,ml_pred,4.707353500175562,5765.0671999202095,22291.81821053589,0.0,9,4,8650.667105287695,33607.12915590988,11,0.6664303607748735,0.663306232053321,0.8181818181818182,2881.5114981576444,11089.441825232596,5.333333333333334
1777932897.5915163,10.0.0.1,54712,10.0.0.4,4,ml_pred,4.771135630420131,5765.0671999202095,22291.81821053589,0.0,10,4,8650.667105287695,33607.12915590988,12,0.6664303607748735,0.663306232053321,0.8333333333333334,2881.5114981576444,11089.441825232596,6.0
1777932897.709498,10.0.0.1,54716,10.0.0.3,3,ml_pred,4.76155742468068,2880.815480105592,11315.226731121475,0.0,3,3,8650.667105287695,33607.12915590988,13,0.3330165691319577,0.3366912621017993,0.23076923076923078,-2.7402216569730626,112.85034581818036,-1.333333333333333
1777932897.8303857,10.0.0.1,54720,10.0.0.4,4,ml_pred,4.802357705500784,5765.0671999202095,22291.81821053589,0.0,11,4,8650.667105287695,33607.12915590988,14,0.6664303607748735,0.663306232053321,0.7857142857142857,2881.5114981576444,11089.441825232596,6.333333333333333
1777932897.9493406,10.0.0.1,54730,10.0.0.3,3,ml_pred,4.792058123954117,2880.815480105592,11315.226731121475,0.0,4,3,8650.667105287695,33607.12915590988,15,0.3330165691319577,0.3366912621017993,0.26666666666666666,-2.7402216569730626,112.85034581818036,-1.0
1777932898.065835,10.0.0.1,54738,10.0.0.4,4,ml_pred,4.833482270472324,5765.0671999202095,22291.81821053589,0.0,12,4,8650.667105287695,33607.12915590988,16,0.6664303607748735,0.663306232053321,0.75,2881.5114981576444,11089.441825232596,6.666666666666667
1777932898.1838307,10.0.0.1,54746,10.0.0.3,3,ml_pred,4.822647751452064,2880.815480105592,11315.226731121475,0.0,5,3,8650.667105287695,33607.12915590988,17,0.3330165691319577,0.3366912621017993,0.29411764705882354,-2.7402216569730626,112.85034581818036,-0.666666666666667
1777932898.3006132,10.0.0.1,54750,10.0.0.4,4,ml_pred,4.8645437406673775,5765.0671999202095,22291.81821053589,0.0,13,4,8650.667105287695,33607.12915590988,18,0.6664303607748735,0.663306232053321,0.7222222222222222,2881.5114981576444,11089.441825232596,7.0
1777932898.4184628,10.0.0.1,54762,10.0.0.4,4,ml_pred,4.90700576682328,11037.680323142798,42242.25586664447,0.0,14,4,17140.237890579203,66396.0667559845,19,0.6439630764523662,0.6362162388608212,0.7368421052631579,5324.267692949731,20110.233614649635,7.666666666666667
1777932898.5346048,10.0.0.1,54764,10.0.0.3,3,ml_pred,4.910032983028859,6099.447691016172,24153.756150075904,0.0,6,3,17140.237890579203,66396.0667559845,20,0.35585548636805175,0.3637829367038349,0.3,386.0350608231047,2021.733898081071,-0.666666666666667
1777932898.6597035,10.0.0.1,54768,10.0.0.4,4,ml_pred,4.938028178347176,11037.680323142798,42242.25586664447,0.0,15,4,17140.237890579203,66396.0667559845,21,0.6439630764523662,0.6362162388608212,0.7142857142857143,5324.267692949731,20110.233614649635,8.0
1777932898.7798257,10.0.0.1,54770,10.0.0.3,3,ml_pred,4.940720899617055,6099.447691016172,24153.756150075904,0.0,7,3,17140.237890579203,66396.0667559845,22,0.35585548636805175,0.3637829367038349,0.3181818181818182,386.0350608231047,2021.733898081071,-0.33333333333333304
1777932898.8961668,10.0.0.1,54774,10.0.0.4,4,ml_pred,4.969020408170632,11037.680323142798,42242.25586664447,0.0,16,4,17140.237890579203,66396.0667559845,23,0.6439630764523662,0.6362162388608212,0.6956521739130435,5324.267692949731,20110.233614649635,8.333333333333332
1777932899.0134816,10.0.0.1,54778,10.0.0.3,3,ml_pred,4.971438119784952,6099.447691016172,24153.756150075904,0.0,8,3,17140.237890579203,66396.0667559845,24,0.35585548636805175,0.3637829367038349,0.3333333333333333,386.0350608231047,2021.733898081071,0.0
1777932899.1322758,10.0.0.1,54790,10.0.0.4,4,ml_pred,4.999990001718761,11037.680323142798,42242.25586664447,0.0,17,4,17140.237890579203,66396.0667559845,25,0.6439630764523662,0.6362162388608212,0.68,5324.267692949731,20110.233614649635,8.666666666666666
1777932899.2503166,10.0.0.1,54804,10.0.0.3,3,ml_pred,5.002177610673422,6099.447691016172,24153.756150075904,0.0,9,3,17140.237890579203,66396.0667559845,26,0.35585548636805175,0.3637829367038349,0.34615384615384615,386.0350608231047,2021.733898081071,0.3333333333333339
1777932899.3691008,10.0.0.1,54820,10.0.0.4,4,ml_pred,5.030942182747403,11037.680323142798,42242.25586664447,0.0,18,4,17140.237890579203,66396.0667559845,27,0.6439630764523662,0.6362162388608212,0.6666666666666666,5324.267692949731,20110.233614649635,9.0
1777932943.9343708,10.0.0.1,48192,10.0.0.2,2,ml_pred,4.567946572233369,0.05049071146252714,5.4991430135594185e-05,0.0,1,2,0.10468202357104875,0.025393297344806977,25,0.48232456481182356,0.0021655883987370447,0.04,0.015596703605510895,-0.008409441018133398,-7.333333333333334
1777932949.0028377,10.0.0.1,36586,10.0.0.2,2,ml_pred,4.687304947101154,279.4512082644606,527.9521138221545,0.0,2,2,279.45749603160016,527.9550538020352,25,0.9999775000949023,0.9999944313822559,0.08,186.29870958726053,351.9670958881428,-6.333333333333334
1777932949.0229204,10.0.0.1,36602,10.0.0.2,2,ml_pred,4.75093654611478,279.4512082644606,527.9521138221545,0.0,3,2,279.45749603160016,527.9550538020352,26,0.9999775000949023,0.9999944313822559,0.11538461538461539,186.29870958726053,351.9670958881428,-5.666666666666666
1777932949.0366364,10.0.0.1,36604,10.0.0.4,4,ml_pred,4.802655597125834,0.003202029927161731,0.00271257901459953,0.0,15,4,279.45749603160016,527.9550538020352,27,1.1458021246993696e-05,5.137897620384657e-06,0.5555555555555556,-93.14929664727289,-175.98230535499712,6.0
1777932949.05477,10.0.0.1,36618,10.0.0.2,2,ml_pred,4.781560559192871,279.4512082644606,527.9521138221545,0.0,4,2,279.45749603160016,527.9550538020352,28,0.9999775000949023,0.9999944313822559,0.14285714285714285,186.29870958726053,351.9670958881428,-5.333333333333334
1777932949.0655916,10.0.0.1,36632,10.0.0.3,3,ml_pred,4.776714749533625,0.003085737212434929,0.00022740086601799535,0.0,10,3,279.45749603160016,527.9550538020352,29,1.1041883850866551e-05,4.307201235794265e-07,0.3448275862068966,-93.14941293998763,-175.9847905331457,0.3333333333333339
1777932949.0884883,10.0.0.1,36636,10.0.0.4,4,ml_pred,4.800608987542718,0.003202029927161731,0.00271257901459953,0.0,16,4,279.45749603160016,527.9550538020352,30,1.1458021246993696e-05,5.137897620384657e-06,0.5333333333333333,-93.14929664727289,-175.98230535499712,6.0
